"desc"	"pagesurl"	"catalogurl"	"img"	"name"	"pageurl"	"url"	"catalogname"	"subname"	"spec"
"4 канальный трибридный HDCVI видеорегистратор 1080P;                                                                                    Разрешение и скорость записи: 1080P-12к.с / 720Р -25к.с на канал; Поддержка IP камер: 2ch x 1080P; HDD: 1 SATA3 до 4Тб; Видеовыходы: 1 HDMI, 1 VGA;  Сеть: 1 порт 100Mb; USB 2.0 - 2 порта; Аудио вх. вых 4/1; Трев. вх.вых 4/3; RS485; Поддержка: iOS, Android;  Размеры: 325mm?255mm?55mm; Питание: DC12В/2A;"	"http://dahua-russia.ru/catalog/hcvrs"	""	"http://dahua-russia.ruhttp://s1.dahua-russia.ru/storage/images/DHI-HCVR5104HE-S2__566ae064a50e57.10718608.png"	"Dahua DHI-HCVR5104HE-S2"	"http://dahua-russia.ru/catalog/hcvrs?&page=7"	"http://dahua-russia.ru/product/dhi-hcvr5104he-s2"	""	"HDCVI-видеорегистраторы"	""
""	"http://dahua-russia.ru/catalog/hcvrs"	""	"http://dahua-russia.ruhttp://s1.dahua-russia.ru/storage/images/DHI-HCVR7204A-V2__566ae10b495613.23454319.jpg"	"Dahua DHI-HCVR7204A-V2"	"http://dahua-russia.ru/catalog/hcvrs?&page=7"	"http://dahua-russia.ru/product/dhi-hcvr7204a-v2"	""	"HDCVI-видеорегистраторы"	""
""	"http://dahua-russia.ru/catalog/hcvrs"	""	"http://dahua-russia.ruhttp://s1.dahua-russia.ru/storage/images/DHI-HCVR7208A-V2__566ae11af2d198.10486335.jpg"	"Dahua DHI-HCVR7208A-V2"	"http://dahua-russia.ru/catalog/hcvrs?&page=7"	"http://dahua-russia.ru/product/dhi-hcvr7208a-v2"	""	"HDCVI-видеорегистраторы"	""
"8-канальный HD-CVI видеорегистратор; Запись : 1080P * 200к/с; Поддержка IP и аналоговых камер;  Видеовыходы: 2*HDMI, 1 VGA; Сеть :2*RJ45(1000M); 3G, P2P;Мобильные платформы: iPhone, iPad, Android, Windows Phone; Хранение: 8 SATA HDD  до 32TB, 1 ESATA; 8 Audio in/1 Audio out, 8 Alarm in/6 Alarm out,1 RS485, 4 х USB2.0, Размеры: 440mm?460mm?89mm; 2U Case"	"http://dahua-russia.ru/catalog/hcvrs"	""	"http://dahua-russia.ru//dahua-russia.ru/images/no-image.png"	"Dahua DHI-HCVR7808S"	"http://dahua-russia.ru/catalog/hcvrs?&page=7"	"http://dahua-russia.ru/product/dhi-hcvr7808s"	""	"HDCVI-видеорегистраторы"	""
"4-канальный HD-CVI видеорегистратор; Запись : 1080P * 200к/с; Поддержка IP и аналоговых камер;  Видеовыходы: 1 HDMI, 1 VGA; Сеть : RJ45(1000M); 3G, P2P;Мобильные платформы: iPhone, iPad, Android, Windows Phone; Хранение: 4 SATA HDD  до 16TB, 1 ESATA; 4 Audio in/1 Audio out, 8 Alarm in/6 Alarm out,1 RS485, 3 х USB2.0, Размеры: 440mm?410mm?70mm; 1.5U Case"	"http://dahua-russia.ru/catalog/hcvrs"	""	"http://dahua-russia.ru//dahua-russia.ru/images/no-image.png"	"Dahua DHI-HCVR7404L"	"http://dahua-russia.ru/catalog/hcvrs?&page=7"	"http://dahua-russia.ru/product/dhi-hcvr7404l"	""	"HDCVI-видеорегистраторы"	""
"4-канальный HD-CVI видеорегистратор; Запись : 1080P * 200к/с; Поддержка IP и аналоговых камер;  Видеовыходы: 2*HDMI, 1 VGA; Сеть :2*RJ45(1000M); 3G, P2P;Мобильные платформы: iPhone, iPad, Android, Windows Phone; Хранение: 8 SATA HDD  до 32TB, 1 ESATA; 8 Audio in/1 Audio out, 8 Alarm in/6 Alarm out,1 RS485, 4 х USB2.0, Размеры: 440mm?460mm?89mm; 2U Case"	"http://dahua-russia.ru/catalog/hcvrs"	""	"http://dahua-russia.ru//dahua-russia.ru/images/no-image.png"	"Dahua DHI-HCVR7804S"	"http://dahua-russia.ru/catalog/hcvrs?&page=7"	"http://dahua-russia.ru/product/dhi-hcvr7804s"	""	"HDCVI-видеорегистраторы"	""
"8 канальный трибридный HDCVI видеорегистратор 1080P realtime;                                                                                           Разрешение и скорость записи: 1080P-25к/с на канал; Поддержка IP камер: 2ch x 1080P; HDD:2 SATA3 до 8Тб; Видеовыходы: 1 HDMI, 1 VGA; Аудио вх. вых 4/1; Трев. вх.вых 16/3; Сеть: 1 порт 1Gb; USB 2.0 - 2 порта; RS485; Поддержка: iOS, Android;  Размеры: 375mm?285mm?55mm; Питание: DC12В/5A;"	"http://dahua-russia.ru/catalog/hcvrs"	""	"http://dahua-russia.ru//dahua-russia.ru/images/no-image.png"	"Dahua DHI-HCVR7208A-S2"	"http://dahua-russia.ru/catalog/hcvrs?&page=7"	"http://dahua-russia.ru/product/dhi-hcvr7208a-s2"	""	"HDCVI-видеорегистраторы"	""
"16-канальный HD-CVI видеорегистратор; Запись : 1080P * 400к/с; Поддержка IP и аналоговых камер;  Видеовыходы: 2*HDMI, 1 VGA; Сеть :2*RJ45(1000M); 3G, P2P;Мобильные платформы: iPhone, iPad, Android, Windows Phone; Хранение: 8 SATA HDD  до 32TB, 1 ESATA; 16 Audio in/1 Audio out, 16 Alarm in/6 Alarm out,1 RS485, 4 х USB2.0, Размеры: 440mm?460mm?89mm; 2U Case"	"http://dahua-russia.ru/catalog/hcvrs"	""	"http://dahua-russia.ru//dahua-russia.ru/images/no-image.png"	"Dahua DHI-HCVR7816S"	"http://dahua-russia.ru/catalog/hcvrs?&page=7"	"http://dahua-russia.ru/product/dhi-hcvr7816s"	""	"HDCVI-видеорегистраторы"	""
"8 канальный трибридный HDCVI видеорегистратор 1080P realtime; Разрешение и скорость записи: 1080P-25к/с на канал;Поддержка IP камер: 2ch x 1080P; HDD: 1 SATA3 до 4Тб; Видеовыходы: 1 HDMI, 1 VGA;  Сеть: 1 порт 100Mb; USB 2.0 - 2 порта; Аудио вх. вых 4/1; Трев. вх.вых 8/3; RS485; Поддержка: iOS, Android;  Размеры: 325мм?255мм?55мм; Питание: DC12В/2A;"	"http://dahua-russia.ru/catalog/hcvrs"	""	"http://dahua-russia.ruhttp://s1.dahua-russia.ru/storage/images/DHI-HCVR7108HE-S2__56fa89dc6ef1a2.63033320.png"	"Dahua DHI-HCVR7108HE-S2"	"http://dahua-russia.ru/catalog/hcvrs?&page=7"	"http://dahua-russia.ru/product/dhi-hcvr7108he-s2"	""	"HDCVI-видеорегистраторы"	""
"total 4/8channels Tribrid, HDCVI and analog adaptive  Max 1080P IP resoltuion, 2ch@1080P IP all channel synchronous realtime playback  audio , two-way talk (reuse), RS485, alarm ,RS232, VGA/HDMI, TV optional"	"http://dahua-russia.ru/catalog/hcvrs"	""	"http://dahua-russia.ru//dahua-russia.ru/images/no-image.png"	"Dahua DHI-HCVR7204A-S2"	"http://dahua-russia.ru/catalog/hcvrs?&page=8"	"http://dahua-russia.ru/product/dhi-hcvr7204a-s2"	""	"HDCVI-видеорегистраторы"	""
""	"http://dahua-russia.ru/catalog/hcvrs"	""	"http://dahua-russia.ru//dahua-russia.ru/images/no-image.png"	"Dahua DHI-HCVR7104HE-S2"	"http://dahua-russia.ru/catalog/hcvrs?&page=8"	"http://dahua-russia.ru/product/dhi-hcvr7104he-s2"	""	"HDCVI-видеорегистраторы"	""
""	"http://dahua-russia.ru/catalog/hcvrs"	""	"http://dahua-russia.ruhttp://s1.dahua-russia.ru/storage/images/DHI-HCVR7108H-S2__56fa89f48ad457.51404583.png"	"Dahua DHI-HCVR7108H-S2"	"http://dahua-russia.ru/catalog/hcvrs?&page=8"	"http://dahua-russia.ru/product/dhi-hcvr7108h-s2"	""	"HDCVI-видеорегистраторы"	""
"4 канальный трибридный HDCVI видеорегистратор 1080P realtime;                                                                                           Разрешение и скорость записи: 1080P-25к/с на канал; Поддержка IP камер: 2ch x 1080P; HDD: 1 SATA3 до 4Тб; Видеовыходы: 1 HDMI, 1 VGA;  Аудио вх. вых 1/1; Сеть: 1 порт 100Mb; USB 2.0 - 2 порта; RS485; Поддержка: iOS, Android;  Размеры: 325mm?255mm?55mm; Питание: DC12В/2A;"	"http://dahua-russia.ru/catalog/hcvrs"	""	"http://dahua-russia.ru//dahua-russia.ru/images/no-image.png"	"Dahua DHI-HCVR7104H-S2"	"http://dahua-russia.ru/catalog/hcvrs?&page=8"	"http://dahua-russia.ru/product/dhi-hcvr7104h-s2"	""	"HDCVI-видеорегистраторы"	""
"4 канальный трибридный HDCVI видеорегистратор 1080P realtime; Разрешение и скорость записи: 1080P-25к/с на канал; Поддержка IP камер: 2ch x 1080P; HDD: 1 SATA3 до 4Тб; Видеовыходы: 1 HDMI, 1 VGA;  Аудио вх. вых 1/1; Сеть: 1 порт 100Mb; USB 2.0 - 2 порта; RS485; Поддержка: iOS, Android;  Размеры: 325мм?255мм?55мм; Питание: DC12В/2A;"	"http://dahua-russia.ru/catalog/hcvrs"	""	"http://dahua-russia.ruhttp://s1.dahua-russia.ru/storage/images/DHI-HCVR7104C-S2__56fa899a0d6783.59631897.png"	"Dahua DHI-HCVR7104C-S2"	"http://dahua-russia.ru/catalog/hcvrs?&page=8"	"http://dahua-russia.ru/product/dhi-hcvr7104c-s2"	""	"HDCVI-видеорегистраторы"	""
"1080P 12/15fps per channel, 720P realtime?2U Case,1 HDMI/1 VGA/1 TV,4/8/16ch Video in,1 RJ45(100M)?4/8/16 Audio in/1 Audio out,4/8/16 Alarm in/6 Alarm out?1 RS485,4 USB?8 HDD, Tribrid(Anolog&HD-CVI; self-adaptive, Max.2 IP input)"	"http://dahua-russia.ru/catalog/hcvrs"	""	"http://dahua-russia.ru//dahua-russia.ru/images/no-image.png"	"Dahua DHI-HCVR5804S-V2"	"http://dahua-russia.ru/catalog/hcvrs?&page=8"	"http://dahua-russia.ru/product/dhi-hcvr5804s-v2"	""	"HDCVI-видеорегистраторы"	""
"32 канальный трибридный HDCVI видеорегистратор 1080P; Разрешение и скорость записи: 1080P-12к.с / 720Р -25к.с на канал; Поддержка IP камер - все каналы; HDD: 4 SATA3 до 16Тб; Видеовыходы: 2 HDMI, 1 VGA,1 TV;  Сеть: 1 порт 1Gb; USB 2.0 - 3 порта; Аудио вх. вых 4/1; Трев. вх.вых 16/6; RS485; Поддержка: iOS, Android;  Размеры: 440мм?416мм?68мм; Питание: AC220В/40 Ватт;"	"http://dahua-russia.ru/catalog/hcvrs"	""	"http://dahua-russia.ru//dahua-russia.ru/images/no-image.png"	"Dahua DHI-HCVR5432L-S2"	"http://dahua-russia.ru/catalog/hcvrs?&page=8"	"http://dahua-russia.ru/product/dhi-hcvr5432l-s2"	""	"HDCVI-видеорегистраторы"	""
"1080P 12/15fps/720P realtime per channel, 2U Case,2 HDMI/1 VGA/1 TV, 24/32ch Video in,2 RJ45(1000M),16 Audio in/1 Audio out,16alarm in/6alarm out,1 ESATA,1 RS485,1 RS232,4 USB,8 HDD,,Tribrid(Anolog&HD-CVI; self-adaptive,up to 32ch IPC)"	"http://dahua-russia.ru/catalog/hcvrs"	""	"http://dahua-russia.ru//dahua-russia.ru/images/no-image.png"	"Dahua DHI-HCVR5824S-S2"	"http://dahua-russia.ru/catalog/hcvrs?&page=8"	"http://dahua-russia.ru/product/dhi-hcvr5824s-s2"	""	"HDCVI-видеорегистраторы"	""
"1080P 12/15fps/720P realtime per channel, 2U Case,2 HDMI/1 VGA/1 TV, 24/32ch Video in,2 RJ45(1000M),16 Audio in/1 Audio out,16alarm in/6alarm out,1 ESATA,1 RS485,1 RS232,4 USB,8 HDD,,Tribrid(Anolog&HD-CVI; self-adaptive,up to 32ch IPC)"	"http://dahua-russia.ru/catalog/hcvrs"	""	"http://dahua-russia.ru//dahua-russia.ru/images/no-image.png"	"Dahua DHI-HCVR5832S-S2"	"http://dahua-russia.ru/catalog/hcvrs?&page=8"	"http://dahua-russia.ru/product/dhi-hcvr5832s-s2"	""	"HDCVI-видеорегистраторы"	""
""	"http://dahua-russia.ru/catalog/hcvrs"	""	"http://dahua-russia.ru//dahua-russia.ru/images/no-image.png"	"Dahua DHI-HCVR5816S-V2"	"http://dahua-russia.ru/catalog/hcvrs?&page=8"	"http://dahua-russia.ru/product/dhi-hcvr5816s-v2"	""	"HDCVI-видеорегистраторы"	""
""	"http://dahua-russia.ru/catalog/hcvrs"	""	"http://dahua-russia.ru//dahua-russia.ru/images/no-image.png"	"Dahua DHI-HCVR5808S-V2"	"http://dahua-russia.ru/catalog/hcvrs?&page=9"	"http://dahua-russia.ru/product/dhi-hcvr5808s-v2"	""	"HDCVI-видеорегистраторы"	""
""	"http://dahua-russia.ru/catalog/hcvrs"	""	"http://dahua-russia.ru//dahua-russia.ru/images/no-image.png"	"Dahua DHI-HCVR5408L-V2"	"http://dahua-russia.ru/catalog/hcvrs?&page=9"	"http://dahua-russia.ru/product/dhi-hcvr5408l-v2"	""	"HDCVI-видеорегистраторы"	""
"1080P 12/15fps/720P realtime per channel, 1.5U Case,2 HDMI/1 VGA/1 TV,24/32ch Video in,1 RJ45(1000M),4 Audio in/1 Audio out,16alarm in/6alarm out,1 ESATA,1 RS485,1 RS232,3 USB,4 HDD,Tribrid(Anolog&HD-CVI; self-adaptive,,up to 32ch IPC)"	"http://dahua-russia.ru/catalog/hcvrs"	""	"http://dahua-russia.ru//dahua-russia.ru/images/no-image.png"	"Dahua DHI-HCVR5424L-S2"	"http://dahua-russia.ru/catalog/hcvrs?&page=9"	"http://dahua-russia.ru/product/dhi-hcvr5424l-s2"	""	"HDCVI-видеорегистраторы"	""
"16 канальный трибридный HDCVI видеорегистратор 1080P; Разрешение и скорость записи: 1080P-12к.с / 720Р -25к.с на канал; Поддержка IP камер: 2ch x 1080P; HDD: 2 SATA3 до 8Тб; Видеовыходы: 1 HDMI, 1 VGA;  Сеть: 1 порт 1Gb; USB 2.0 - 2 порта; Аудио вх. вых 1/1; RS485; Поддержка: iOS, Android;  Размеры: 375мм?285мм?55мм; Питание: DC12В/5A;"	"http://dahua-russia.ru/catalog/hcvrs"	""	"http://dahua-russia.ruhttp://s1.dahua-russia.ru/storage/images/DHI-HCVR5216AN-S2__56fa896e2ceb95.06972749.png"	"Dahua DHI-HCVR5216AN-S2"	"http://dahua-russia.ru/catalog/hcvrs?&page=9"	"http://dahua-russia.ru/product/dhi-hcvr5216an-s2"	""	"HDCVI-видеорегистраторы"	""
"720P 12/15fps per channel, 1.5U Case,1 HDMI/1 VGA/1 TV, 24/32ch Video in,1 RJ45(1000M)?4 Audio in/1 Audio out, 16 Alarm in/3 Alarm out?1 RS485,1 RS232, 3 USB?2 HDD?Tribrid(Anolog&HD-CVI; self-adaptive, Max.2 IP input)"	"http://dahua-russia.ru/catalog/hcvrs"	""	"http://dahua-russia.ru//dahua-russia.ru/images/no-image.png"	"Dahua DHI-HCVR4224L-S2"	"http://dahua-russia.ru/catalog/hcvrs?&page=9"	"http://dahua-russia.ru/product/dhi-hcvr4224l-s2"	""	"HDCVI-видеорегистраторы"	""
"total 4/8/16 channels  Tribrid, HDCVI and analog adaptive  Max 1080P IP resoltuion, 2ch@1080P IP  support 720P realtime and 1080P 12/15fps  all channel synchronous realtime playback audio , two-way talk (reuse), RS485,VGA/HDMI, alarm, TV optional"	"http://dahua-russia.ru/catalog/hcvrs"	""	"http://dahua-russia.ru//dahua-russia.ru/images/no-image.png"	"Dahua DHI-HCVR5204A-S2"	"http://dahua-russia.ru/catalog/hcvrs?&page=9"	"http://dahua-russia.ru/product/dhi-hcvr5204a-s2"	""	"HDCVI-видеорегистраторы"	""
""	"http://dahua-russia.ru/catalog/hcvrs"	""	"http://dahua-russia.ru//dahua-russia.ru/images/no-image.png"	"Dahua DHI-HCVR4232L-S2"	"http://dahua-russia.ru/catalog/hcvrs?&page=9"	"http://dahua-russia.ru/product/dhi-hcvr4232l-s2"	""	"HDCVI-видеорегистраторы"	""
"1080P 12/15fps per channel, 720P realtime?Smart box Case,1 HDMI/1 VGA,4ch Video in,1 RJ45(100M)?2 USB?1 HDD?2.5“?"	"http://dahua-russia.ru/catalog/hcvrs"	""	"http://dahua-russia.ru//dahua-russia.ru/images/no-image.png"	"Dahua DHI-HCVR504"	"http://dahua-russia.ru/catalog/hcvrs?&page=9"	"http://dahua-russia.ru/product/dhi-hcvr504"	""	"HDCVI-видеорегистраторы"	""
"1080P 12/15fps per channel, 720P realtime?1.5U Case,1 HDMI/1 VGA/1 TV,4/8/16ch Video in,1 RJ45(100M)?4 Audio in/1 Audio out,4/8/16 Alarm in/6 Alarm out?1 RS485,3 USB?4 HDD?Tribrid(Anolog&HD-CVI; self-adaptive, Max.2 IP input)"	"http://dahua-russia.ru/catalog/hcvrs"	""	"http://dahua-russia.ru//dahua-russia.ru/images/no-image.png"	"Dahua DHI-HCVR5404L-V2"	"http://dahua-russia.ru/catalog/hcvrs?&page=9"	"http://dahua-russia.ru/product/dhi-hcvr5404l-v2"	""	"HDCVI-видеорегистраторы"	""
"total 4/8/16 channels Tribrid, HDCVI and analog adaptive  Max 1080P IP resoltuion, 2ch@1080P IP  support 960H realtime and 720P non-realtime   audio , two-way talk (reuse), RS485, alarm, RS232, VGA/HDMI, TV optional"	"http://dahua-russia.ru/catalog/hcvrs"	""	"http://dahua-russia.ru//dahua-russia.ru/images/no-image.png"	"Dahua DHI-HCVR4204A-S2"	"http://dahua-russia.ru/catalog/hcvrs?&page=9"	"http://dahua-russia.ru/product/dhi-hcvr4204a-s2"	""	"HDCVI-видеорегистраторы"	""
"24 канальный трибридный HDCVI видеорегистратор 720P; Разрешение и скорость записи: 720Р -15к.с на канал; Поддержка IP камер: 2ch x 1080P / 4ch x 720P; HDD: 2 SATA3 до 8Тб; Видеовыходы: 1 HDMI, 1 VGA;  Сеть: 1 порт 1Gb; USB 2.0 - 2 порта; Аудио вх. вых 1/1; RS485; Поддержка: iOS, Android;  Размеры:  375мм?285мм?55мм; Питание: DC12В/5A;"	"http://dahua-russia.ru/catalog/hcvrs"	""	"http://dahua-russia.ruhttp://s1.dahua-russia.ru/storage/images/DHI-HCVR4224AN-S2__56fa894a736a45.56000781.jpg"	"Dahua DHI-HCVR4224AN-S2"	"http://dahua-russia.ru/catalog/hcvrs?&page=10"	"http://dahua-russia.ru/product/dhi-hcvr4224an-s2"	""	"HDCVI-видеорегистраторы"	""
""	"http://dahua-russia.ru/catalog/hcvrs"	""	"http://dahua-russia.ru//dahua-russia.ru/images/no-image.png"	"Dahua DHI-HCVR4216A-S2"	"http://dahua-russia.ru/catalog/hcvrs?&page=10"	"http://dahua-russia.ru/product/dhi-hcvr4216a-s2"	""	"HDCVI-видеорегистраторы"	""
"16 канальный трибридный HDCVI видеорегистратор 720P;                                                                              Разрешение и скорость записи: 720Р -15к.с на канал; Поддержка IP камер: 2ch x 1080P; HDD: 2 SATA3 до 8Тб; Видеовыходы: 1 HDMI, 1 VGA;  Сеть: 1 порт 1Gb; USB 2.0 - 2 порта; Аудио вх. вых 1/1; RS485; Поддержка: iOS, Android;  Размеры:  375mm?285mm?55mm; Питание: DC12В/4A;"	"http://dahua-russia.ru/catalog/hcvrs"	""	"http://dahua-russia.ruhttp://s1.dahua-russia.ru/storage/images/DHI-HCVR4216AN-S2__56fa89229f2494.46381913.png"	"Dahua DHI-HCVR4216AN-S2"	"http://dahua-russia.ru/catalog/hcvrs?&page=10"	"http://dahua-russia.ru/product/dhi-hcvr4216an-s2"	""	"HDCVI-видеорегистраторы"	""
""	"http://dahua-russia.ru/catalog/hcvrs"	""	"http://dahua-russia.ru//dahua-russia.ru/images/no-image.png"	"Dahua DHI-HCVR4116HE-S2"	"http://dahua-russia.ru/catalog/hcvrs?&page=10"	"http://dahua-russia.ru/product/dhi-hcvr4116he-s2"	""	"HDCVI-видеорегистраторы"	""
"8 канальный трибридный HDCVI видеорегистратор 720P;                                                                          Разрешение и скорость записи: 720Р -15к.с на канал; Поддержка IP камер: 2ch x 1080P; HDD: 1 SATA3 до 4Тб; Видеовыходы: 1 HDMI, 1 VGA;  Сеть: 1 порт 100Mb; USB 2.0 - 2 порта; Аудио вх. вых 4/1; Трев. вх.вых 8/3; RS485; Поддержка: iOS, Android;  Размеры: 325mm?255mm?55mm; Питание: DC12В/2A;"	"http://dahua-russia.ru/catalog/hcvrs"	""	"http://dahua-russia.ruhttp://s1.dahua-russia.ru/storage/images/DHI-HCVR4108HE-S2__56fa88f7dda990.84410402.png"	"Dahua DHI-HCVR4108HE-S2"	"http://dahua-russia.ru/catalog/hcvrs?&page=10"	"http://dahua-russia.ru/product/dhi-hcvr4108he-s2"	""	"HDCVI-видеорегистраторы"	""
